audio,1,2,3,4,5,6,7,8,9,10,11,12,13,lbl
4771.000000,130.516724,40.913784,11.204782,11.545904,-0.610217,3.299325,-2.577155,0.498653,-5.971622,-3.701940,-6.885717,-2.350870,-3.316410,0.000000
4771.000000,130.664581,41.564705,10.273275,11.042122,1.924623,3.843756,-2.603427,1.052696,-5.488923,-2.644647,-5.233393,-0.377333,-2.619915,0.000000
4771.000000,131.201187,39.534950,9.349058,12.840225,2.215041,6.220115,-2.604357,-1.241566,-5.808049,-2.789672,-3.266123,1.009969,-6.274684,0.000000
4771.000000,130.166672,39.301704,10.764928,11.963670,1.424782,6.610647,-3.669764,-2.950180,-6.678696,-2.262661,-4.888763,-1.664018,-4.934980,0.000000
4771.000000,129.424042,43.058804,11.059248,10.435907,2.760310,4.184071,-3.037296,-1.010097,-6.575814,-0.936389,-5.668365,-1.937469,-5.221735,0.000000
4771.000000,130.317123,41.074398,9.453274,7.032503,1.088544,2.460036,-1.799335,1.219658,-5.274975,-2.505218,-6.263710,-1.786221,-4.199615,0.000000
4771.000000,130.526215,43.136116,10.410716,8.486010,1.807275,2.445299,-2.954303,-0.660201,-4.693659,-0.223783,-4.511610,-0.987185,-3.945049,0.000000
4771.000000,131.638489,43.114212,7.521875,10.869331,3.172690,4.092454,-3.429801,1.041864,-5.951853,-0.290734,-5.705780,-1.236327,-2.036294,0.000000
4771.000000,134.594971,40.277649,4.676990,8.630659,-0.124197,4.566324,-0.864146,2.332435,-7.277576,-2.818056,-7.450941,-1.522040,-4.460044,0.000000
4771.000000,133.431061,42.150902,7.201301,9.434426,-1.245852,3.605815,1.877442,4.232198,-5.593712,-6.904387,-7.074279,-2.574872,-7.050272,0.000000
4771.000000,131.748245,43.862762,5.505221,6.279012,-0.342619,3.919841,0.860949,3.592022,-3.570807,-4.559428,-7.823614,-1.567395,-5.132016,0.000000
4771.000000,133.541718,44.498390,3.640311,6.793132,1.511745,2.270263,-2.299484,3.848675,-5.177659,-3.797540,-7.961200,-1.515829,-2.252017,0.000000
4771.000000,134.966064,46.490791,6.032911,3.050722,2.550280,2.978560,-3.034465,1.894591,-4.598370,-3.301836,-6.999290,-3.326302,-3.827556,0.000000
4771.000000,132.138443,44.440636,8.736531,2.892686,0.900012,3.362065,0.029260,0.006091,-6.308207,-6.567326,-5.412892,-0.667142,-5.719079,0.000000
4771.000000,130.712082,42.414795,8.670089,8.568666,0.528380,1.385807,1.199741,0.867429,-6.601018,-5.060953,-5.870962,-0.492766,-6.674610,0.000000
4771.000000,132.398361,41.850456,8.086474,9.700403,4.223434,4.646736,-3.136027,-1.990465,-5.901661,-1.059237,-5.657314,-3.028959,-6.080869,0.000000
4771.000000,129.814331,39.108826,7.303381,4.899553,4.399529,7.024834,-6.025992,-2.171003,-4.479059,-1.844200,-5.880141,-0.273415,-4.423828,0.000000
4771.000000,129.592575,40.840099,9.007059,7.783471,2.716606,5.737659,-4.445986,3.713384,-4.797321,-5.475631,-8.947044,-1.197205,-5.387971,0.000000
4771.000000,130.511353,38.458069,10.939685,11.480293,0.746415,2.512596,-1.373319,2.677549,-6.391591,-3.848157,-8.604811,-1.454509,-3.229715,0.000000
4771.000000,129.136108,40.070602,10.292879,12.665537,4.371063,2.881291,-1.747544,-2.566598,-6.936335,-3.478919,-6.888668,-2.670696,-4.141252,0.000000
4771.000000,125.297195,38.481762,10.187107,10.032532,4.250097,4.476434,-3.330897,-4.907162,-6.642990,-4.762237,-4.931012,-3.922245,-5.300997,0.000000
4771.000000,127.014870,38.869404,7.551854,9.087029,3.579302,4.731454,-1.790946,-1.207878,-2.976699,-2.500870,-4.697445,-4.136158,-5.307375,0.000000
4771.000000,126.021370,39.057587,10.756115,12.223936,3.838272,2.913698,-3.428042,1.395579,-1.750838,1.175734,-5.121949,-2.366323,-4.457174,0.000000
4771.000000,128.081848,41.221786,9.424487,8.318388,3.702737,2.716348,-4.739212,2.284513,-2.971073,0.748081,-6.967974,-1.931437,-6.816940,0.000000
4771.000000,129.735016,41.111034,9.716789,9.171914,-0.182298,3.367545,-2.288613,1.573627,-6.982759,-2.401061,-6.759679,-1.069360,-7.226693,0.000000
4771.000000,127.667351,40.763100,12.078127,9.659696,1.892240,4.471534,-1.767853,1.806978,-6.711370,-4.416042,-6.468328,-0.865104,-5.042372,0.000000
4771.000000,127.397408,41.727669,10.260288,5.855387,2.180860,4.681032,-0.808806,0.240275,-4.379856,-2.461059,-7.156399,-0.833455,-2.966495,0.000000
4771.000000,128.715485,40.746632,9.789440,6.693279,0.478315,5.387254,1.735808,5.583321,-3.051430,-3.929058,-6.535908,-0.462716,-3.773440,0.000000
4771.000000,129.092545,40.751804,10.321362,8.961367,-1.041952,3.071183,-1.622719,3.095160,-2.780769,-3.997470,-6.837072,-1.093832,-5.317991,0.000000
4771.000000,131.686920,43.087811,9.120436,9.219110,2.525875,2.318666,-1.980599,2.102426,-4.949282,-0.612698,-4.897891,-1.532576,-4.078305,0.000000
4771.000000,132.097870,42.951447,9.126092,8.334759,1.952959,2.554439,-2.115180,2.262237,-5.300845,2.687428,-3.277994,-3.033506,-4.780654,0.000000
4771.000000,134.265320,41.934006,8.128864,8.468779,1.461873,3.416678,-1.131231,0.510325,-6.075893,-1.922388,-3.369595,-0.928131,-6.541067,0.000000
4771.000000,134.245651,41.554848,8.956086,10.465317,0.077098,1.945730,-4.808793,-0.519827,-5.523131,-3.446895,-3.461270,-2.043685,-6.155747,0.000000
4771.000000,133.793243,43.772682,8.326512,8.427666,-0.073317,4.772850,-3.170948,1.475501,-3.126851,-2.832737,-3.954701,-2.283988,-4.869573,0.000000
4771.000000,132.676468,42.243156,7.939537,7.405759,2.072055,5.017456,-0.750138,2.260921,-4.359178,-5.146350,-3.939430,1.065095,-3.076201,0.000000
4772.000000,-75.839249,42.447845,10.163368,8.530663,4.627863,2.166804,-7.400271,-1.646205,-7.962477,3.242702,-0.197029,-3.690783,-10.061341,0.000000
4772.000000,-58.997570,43.594109,11.459835,7.002867,1.458080,2.973883,-4.235851,0.877335,-6.961621,-2.021567,-3.273723,-2.899601,-8.641694,0.000000
4772.000000,-47.749756,42.286530,9.064722,6.291731,0.137738,2.764201,-1.128143,0.856618,-4.762495,-1.886633,-6.009044,-1.619267,-7.012172,0.000000
4772.000000,-48.838142,40.685173,7.012999,8.030453,1.783691,3.888261,0.051283,0.299431,-5.437442,-3.584045,-4.719351,-1.905928,-5.436125,0.000000
4772.000000,-47.731800,39.637520,8.622793,8.414242,1.867320,2.604789,-3.867580,3.109492,-5.631212,-4.705689,-7.508524,-3.446639,-3.839682,0.000000
4772.000000,-44.429489,41.398941,6.817507,5.356185,-0.565197,6.455873,-2.648333,3.989375,-6.322851,-5.485434,-7.971500,-0.981722,-4.476776,0.000000
4772.000000,-42.910919,40.570557,6.356655,6.011315,1.611959,9.482838,1.480380,1.941870,-3.887181,-2.892612,-9.250448,-1.621321,-7.660939,0.000000
4772.000000,-43.338886,41.675400,7.879273,7.008079,5.216027,5.888955,-2.375295,-1.204798,-2.997123,2.086045,-7.854488,-1.511614,-3.920743,0.000000
4772.000000,-44.763264,41.100010,12.387890,8.137175,2.823111,4.461141,-2.125122,-0.863126,-6.108068,2.075242,-7.617980,-3.359494,-0.791509,0.000000
4772.000000,-43.014896,38.806816,10.124363,8.973513,1.477218,0.954629,-1.180094,-1.326220,-7.426119,-0.036252,-7.950227,-2.991358,-5.729377,0.000000
4772.000000,-43.295113,41.102646,9.102215,10.489532,2.601227,1.934289,-3.571282,-3.069144,-6.017340,-1.256906,-7.107234,-2.936486,-8.358547,0.000000
4772.000000,-46.362385,42.358894,6.995889,8.507695,0.565144,3.888650,-2.612950,-1.560438,-5.629382,-0.688693,-3.565431,-2.545486,-6.244171,0.000000
4772.000000,-45.934914,40.355553,8.492043,9.129195,-0.348531,6.112043,-1.097095,-0.294910,-5.872931,-3.640680,-4.760334,-0.410853,-1.241737,0.000000
4772.000000,-45.156544,40.864342,11.550596,9.630716,3.670455,5.781407,-2.833798,-1.039439,-5.838587,-3.583609,-6.098380,-1.227553,-2.719150,0.000000
4772.000000,-46.554565,42.544136,12.985445,7.039187,-1.564261,4.055521,-2.488255,1.477954,-5.363880,-2.797615,-7.554269,-4.084006,-5.004648,0.000000
4772.000000,-48.347111,40.687172,10.831826,6.987447,-2.931071,1.588331,-1.140916,3.046908,-5.512194,-3.857407,-5.323684,-2.900737,-6.646433,0.000000
4772.000000,-47.461987,39.751144,11.524360,9.891500,-2.840812,0.420947,-2.461043,2.202661,-4.720964,-7.588999,-4.392529,-1.430421,-3.178101,0.000000
4772.000000,-44.946449,39.550034,9.098263,11.374447,-0.474416,1.872689,-1.178913,3.981056,-4.768178,-3.211285,-4.156037,-1.506922,-4.361155,0.000000
4772.000000,-44.381336,42.940689,7.314368,6.380975,1.822077,1.301577,-0.951245,2.296916,-6.198151,-1.462351,-7.048432,-4.802423,-4.284789,0.000000
4772.000000,-45.185307,43.407768,9.304182,7.465024,-0.074930,4.663702,-0.160790,-1.800271,-6.581829,-4.193209,-4.976512,-2.426786,-4.892008,0.000000
4772.000000,-49.147945,40.459728,7.301429,9.463907,2.039320,2.012418,-1.897459,-3.824175,-8.613667,-4.165212,-4.408975,-2.075879,-3.811625,0.000000
4772.000000,-47.149700,40.218899,6.442280,7.615443,1.733025,0.438129,-2.337301,0.311211,-9.760261,-5.018489,-9.085995,-4.195541,-1.456642,0.000000
4772.000000,-47.936279,40.473770,8.528904,7.491269,-0.528468,4.443996,-3.436807,-0.822749,-7.244659,-4.599759,-10.610802,-5.574649,-3.733552,0.000000
4772.000000,-46.526749,39.997696,9.734268,10.722893,-0.781071,4.018160,-0.062127,0.082320,-5.670228,-4.729147,-9.490143,-2.551068,-3.248275,0.000000
4772.000000,-45.940769,40.850098,7.321956,10.205400,-0.051377,3.784808,3.419990,0.592098,-5.915704,-4.470944,-10.052200,-1.640996,-4.398538,0.000000
4772.000000,-47.089420,44.685444,5.641819,5.494695,0.527303,1.890023,-1.266534,-1.462752,-3.470330,-3.966074,-10.081590,-0.034049,-4.789722,0.000000
4772.000000,-47.941681,42.748451,10.948613,5.610126,-0.544336,4.507359,-4.976858,0.047131,-4.483354,-4.003198,-7.234194,-2.434047,-5.162840,0.000000
4772.000000,-47.252827,38.770546,9.994740,8.347089,-1.604319,7.722950,-2.518157,-0.470006,-7.238722,-4.804179,-4.875285,-0.482870,-4.658153,0.000000
4772.000000,-47.555405,39.403603,10.178251,9.334494,1.352868,4.004534,-1.685313,-0.734912,-5.271138,-2.660784,-3.899947,-1.290283,-5.850313,0.000000
4772.000000,-48.331078,40.602386,10.906143,12.266176,4.934305,5.154501,-2.278561,-0.236005,-3.287944,-0.200493,-3.592086,-0.100662,-6.865859,0.000000
4772.000000,-49.186436,40.364403,10.828387,12.287882,5.685425,7.104177,-1.633573,0.041951,-6.066182,-1.967863,-7.256146,-2.847824,-7.435920,0.000000
4772.000000,-45.326439,39.898468,7.781851,9.746175,2.479456,7.916601,1.214370,-0.619901,-7.608209,-6.279117,-5.675954,-2.607000,-5.330751,0.000000
4772.000000,-43.868137,39.872791,2.869568,7.573638,3.029032,8.001648,2.457141,-1.033365,-7.302246,-6.028606,-4.306616,-4.146001,-5.483546,0.000000
4772.000000,-46.727417,40.647350,4.742956,7.186130,2.125767,5.741087,-1.110282,-3.846467,-7.993686,-2.911117,-5.788113,-3.125040,-4.527047,0.000000
4772.000000,-44.635315,42.817635,6.284537,9.193031,3.371584,5.248558,-4.007955,-1.413264,-5.302958,-3.493129,-3.520853,-1.378845,-4.276226,0.000000
4772.000000,-44.182087,41.452301,5.736724,10.296087,3.008009,5.938662,-0.743224,3.844530,-4.643555,-3.876569,-2.667815,-2.827020,-6.716016,0.000000
4772.000000,-44.942333,42.999397,10.233166,7.372694,1.582808,5.904260,1.119747,3.156897,-8.302966,-3.957262,-4.929438,-3.770008,-7.436720,0.000000
4772.000000,-44.294479,43.667698,9.672380,9.243734,0.973316,3.374175,-1.017870,-0.765600,-4.857175,-4.416582,-4.205312,1.013955,-3.217257,0.000000
4772.000000,-48.140289,43.030602,8.249760,11.036232,1.781839,3.238432,-1.237918,-2.593065,-2.885171,-5.427356,-6.025840,0.716773,-1.251296,0.000000
4772.000000,-47.388596,43.052208,7.104912,10.420143,1.996928,4.306318,-1.307724,-1.957811,-5.042231,-2.001497,-7.675577,-0.375985,-1.907651,0.000000
4772.000000,-46.162605,43.627876,9.015235,9.191576,-0.319095,4.052844,-0.255637,0.274911,-3.961539,-1.976523,-6.804416,-0.516031,-3.106011,0.000000
4772.000000,-44.860111,42.218056,7.508039,7.919450,1.983445,1.938942,-0.387302,3.594054,-3.447542,-6.450233,-9.713831,-2.233160,-4.656390,0.000000
4772.000000,-44.106358,41.742313,7.285289,8.720320,2.163725,1.036532,-1.026183,3.084559,-2.275192,-6.001178,-8.642984,-0.714949,-3.254896,0.000000
4772.000000,-41.958778,40.303818,5.383677,9.065710,2.466815,1.727215,-0.287060,1.265366,-3.137261,-6.147157,-8.604540,-2.541874,-3.426557,0.000000
4772.000000,-43.300732,40.764179,8.440054,8.992528,0.637908,1.688593,-0.625739,2.067754,-5.312390,-5.269065,-6.435385,-3.436260,-2.554292,0.000000
4772.000000,-41.805378,42.278839,7.712219,7.131044,0.470422,2.807076,-4.034223,0.542663,-4.770826,-3.737000,-4.473890,-2.944654,-5.513492,0.000000
4772.000000,-42.507130,43.648705,7.757911,6.249990,0.407175,4.661304,-1.319636,1.695347,-6.753918,-2.695841,-5.086644,-2.548787,-5.177525,0.000000
4772.000000,-47.327930,42.503292,11.330848,7.471798,0.768640,5.998261,1.973321,2.789102,-5.908055,-3.518677,-4.460177,-3.001018,-3.691295,0.000000
4772.000000,-44.626102,40.393597,10.234930,8.713293,1.198988,3.777430,0.597879,1.044873,-5.635961,-3.854220,-7.148119,-2.601623,-3.890373,0.000000
4772.000000,-45.090595,41.609184,12.430843,7.064448,0.729302,1.362224,-1.732568,0.930355,-5.242778,-6.770821,-7.110623,1.228052,-2.418412,0.000000
4772.000000,-47.713902,41.057892,14.643633,6.384340,2.689185,4.121460,-4.279090,-1.164824,-7.197714,-1.842561,-4.310040,-0.893786,-2.354158,0.000000
4772.000000,-49.344791,40.151665,10.796070,7.623355,4.891673,2.845834,-5.537315,-3.164738,-7.167311,0.798656,-4.249725,-4.303371,-3.343173,0.000000
4772.000000,-47.388573,41.054607,10.916263,8.475609,3.328500,6.016720,-4.296206,-3.056211,-4.304289,-2.654502,-8.185910,-1.395949,-5.454978,0.000000
4772.000000,-43.996166,41.162163,9.177846,9.497751,1.620047,4.774702,-2.675255,-2.018853,-6.475752,-4.098695,-6.101987,0.929157,-5.059826,0.000000
4772.000000,-42.101719,42.420906,9.369640,7.551526,2.584915,5.381218,-4.857607,-1.672767,-7.410717,-2.881694,-6.547719,0.481848,-1.759128,0.000000
4772.000000,-46.678940,41.976013,11.417515,10.354885,0.208793,5.434409,-2.312653,-1.960103,-5.404607,-3.775730,-7.197855,-3.152143,-3.075480,0.000000
4772.000000,-47.796299,38.791199,10.694630,11.662132,2.434987,3.810191,-1.999983,-1.849613,-7.084974,-5.035790,-6.430705,-1.505325,-2.938594,0.000000
4772.000000,-47.152653,38.370712,10.229752,11.805126,3.514683,4.081264,-2.221323,-1.626771,-7.092267,-3.612592,-4.804647,-1.804527,-3.119238,0.000000
4772.000000,-47.059540,39.597565,7.099668,9.922069,-1.017941,4.564215,0.647802,-0.547659,-6.831408,-2.653519,-5.319271,-1.850076,-2.127807,0.000000
4772.000000,-46.851158,40.127827,10.259851,9.599003,-2.144636,5.150030,0.899995,3.532036,-6.315338,-3.080694,-8.073892,-3.586509,-5.951559,0.000000
4772.000000,-46.358707,40.986824,11.440335,12.265350,0.564388,5.267739,-0.131637,4.433838,-5.312088,-3.259684,-7.754915,-3.552656,-7.819715,0.000000
4772.000000,-48.039238,42.662861,12.098131,11.405898,-0.441064,3.400182,-2.358173,-0.831012,-3.952436,-0.544926,-5.991072,-3.205237,-6.741114,0.000000
4772.000000,-48.692722,40.103271,7.363885,7.168235,-1.482235,4.520002,-0.507837,0.647740,-4.791381,-1.802352,-4.168382,-3.323132,-5.235476,0.000000
4772.000000,-45.056519,37.943916,5.856316,7.851710,1.568490,8.941747,1.496536,3.698801,-4.940450,-4.452754,-5.318488,-2.951745,-3.877024,0.000000
4772.000000,-43.240158,39.244175,7.371438,7.148510,2.458873,9.540247,-0.599030,0.610198,-4.987787,-4.469815,-3.046726,-0.842025,-6.688246,0.000000
4772.000000,-44.599918,39.766663,6.224425,7.514841,1.551328,4.849427,-2.166096,-1.692147,-5.454394,-3.754859,-6.630421,0.084104,-6.234555,0.000000
4772.000000,-44.742203,41.211735,7.290602,8.837450,1.605026,4.464445,0.566255,1.132675,-5.534705,-6.394103,-8.575296,-2.618806,-0.730066,0.000000
4772.000000,-42.706081,39.979652,7.112088,7.698533,5.781696,6.858965,-0.165984,1.285267,-8.999263,-7.426371,-6.795010,-2.117246,0.013263,0.000000
4772.000000,-43.796127,39.413090,8.991356,11.536317,3.936818,7.039080,1.334737,-0.665299,-7.251676,-7.762373,-9.022511,-0.006204,-3.475243,0.000000
4772.000000,-43.266602,37.413647,8.952626,13.981804,-2.086113,4.258580,3.223687,4.821744,-7.824080,-7.154011,-7.195312,1.693918,-6.184885,0.000000
4772.000000,-43.451546,40.092705,7.645566,7.235372,-0.254838,5.623526,0.351660,4.826246,-6.824422,-2.074759,-3.514830,1.369911,-6.921610,0.000000
4772.000000,-42.593941,43.351761,7.123287,7.086532,2.180754,5.010830,-1.852876,3.931904,-3.348667,-1.910893,-7.161054,-3.842439,-5.322432,0.000000
4772.000000,-44.267056,44.700523,9.545169,8.421634,-0.101172,2.537580,-0.602485,4.410791,-1.150224,-0.987239,-7.257916,-6.276375,-4.725874,0.000000
4772.000000,-42.056019,44.624626,8.343307,5.716609,2.308951,4.746981,-1.461413,1.285507,-3.969038,-0.014947,-6.386880,-1.894829,-3.386320,0.000000
4772.000000,-43.706722,41.804787,6.918799,4.663043,1.277210,4.000299,-2.678589,-0.587502,-7.111447,-2.866837,-6.732156,-1.987458,-3.375788,0.000000
4772.000000,-47.490810,40.718739,7.328516,8.903439,1.143613,3.025730,-3.645360,-1.681487,-5.150427,-4.018161,-5.657304,-2.878605,-4.261928,0.000000
4772.000000,-49.907482,40.173832,9.596758,11.940207,3.430061,2.842286,-5.128313,-4.107875,-7.620962,-4.257568,-5.082088,0.792066,-4.612905,0.000000
4772.000000,-48.971558,40.183983,8.625043,9.673615,2.794806,1.714686,-2.264781,-1.648334,-7.378860,-2.876972,-5.559155,1.188026,-4.088827,0.000000
4772.000000,-47.037392,40.937664,9.039954,9.803365,1.506540,1.953126,-0.886840,-0.018094,-5.193769,-0.885943,-7.636471,-0.828844,-4.359664,0.000000
4772.000000,-46.880764,41.226479,7.718801,8.004238,1.738207,4.971938,-1.644889,-2.110422,-6.148762,0.222652,-3.712882,-1.573586,-5.561195,0.000000
4772.000000,-45.239201,45.301994,9.974192,8.905738,1.281555,4.317640,0.455093,-1.312134,-6.671394,-1.580328,-4.476861,-0.313201,-5.030049,0.000000
4772.000000,-45.608139,45.581940,9.098934,10.212284,-1.726303,1.781200,1.590615,1.819787,-5.797844,-3.446439,-4.055190,-0.092533,-4.510266,0.000000
4772.000000,-46.842178,41.588348,8.092480,10.465086,0.315542,4.840447,1.402404,4.643436,-5.325234,-2.289969,-5.001800,-0.051871,-4.447432,0.000000
4772.000000,-47.310284,39.409615,7.834212,7.967067,1.638933,3.977983,-5.396946,0.047433,-6.820923,-5.128628,-3.968130,0.894336,-5.539980,0.000000
4772.000000,-48.159855,40.422485,9.961240,7.047436,-0.938917,0.105500,-5.725673,-0.750027,-5.420760,-4.216547,-4.071746,-0.420811,-5.152562,0.000000
4772.000000,-47.027046,39.013950,7.119885,8.371292,-1.640939,3.081441,-2.105875,-0.081964,-4.873332,-0.694409,-4.600251,-0.099863,-5.238597,0.000000
4772.000000,-45.657528,37.598839,7.304106,7.996176,-0.392125,5.053720,-3.367172,-2.849917,-6.168709,-0.677826,-4.476605,0.151460,-3.278985,0.000000
4772.000000,-46.706032,41.285103,7.466882,3.596399,-4.023719,4.473003,-0.975930,-1.573043,-5.832685,-1.308210,-4.158661,-1.645719,-3.805350,0.000000
4772.000000,-47.479130,40.570805,6.853615,5.933825,-0.426357,6.799181,-1.744137,0.627121,-4.072196,-3.553240,-7.135078,-3.552397,-5.465032,0.000000
4772.000000,-46.392757,37.728607,6.675846,10.603422,4.054304,7.107159,-3.584392,1.424459,-4.906215,-4.168033,-8.465625,-4.004481,-5.929794,0.000000
4772.000000,-48.095192,39.568687,5.886634,10.684935,1.336054,5.537257,-3.349461,-2.062584,-6.461152,-4.755475,-8.108576,-2.273270,-6.779918,0.000000
4772.000000,-45.995319,43.090691,6.894540,10.225311,1.296147,6.618863,-2.017904,-0.485318,-4.316596,-4.057076,-5.061519,-0.067364,-6.294611,0.000000
4772.000000,-45.384384,42.982292,6.051719,7.927030,3.604867,7.481328,-1.268607,-0.242868,-6.416224,-4.713968,-5.541902,-2.896064,-3.587463,0.000000
4772.000000,-44.978394,41.225903,9.387406,8.854084,-0.315222,5.582428,0.057362,-0.445950,-8.718943,-6.020506,-7.616225,-3.358535,-3.500354,0.000000
4772.000000,-44.773575,39.876381,7.194597,11.463784,-2.278347,6.000233,-0.222616,-0.318235,-6.433206,-4.931374,-7.899123,-1.381703,-3.672721,0.000000
4772.000000,-44.120438,39.476624,5.576397,7.935872,-2.370778,3.843500,-1.209237,-0.214589,-5.856034,-3.710006,-7.211543,-0.575384,-4.758291,0.000000
4772.000000,-44.073326,41.769386,7.837709,6.501745,-0.660035,1.678668,-2.160742,-0.200405,-8.961301,-5.780732,-6.875717,0.629326,-5.657433,0.000000
4772.000000,-44.966629,42.255157,7.511871,4.164622,-1.620429,-0.815696,-4.086995,0.350147,-7.920585,-4.062900,-7.061601,0.083658,-3.842217,0.000000
4772.000000,-44.726822,42.630074,7.929488,3.225451,-1.676505,1.143242,-4.283476,-1.948318,-8.697845,-1.085949,-7.399449,-2.105783,-5.964290,0.000000
4772.000000,-44.318802,46.139763,8.719810,6.016380,1.325875,3.644691,-3.949866,0.660404,-6.271695,-1.146547,-6.013414,-3.725394,-4.916011,0.000000
4772.000000,-45.954327,42.424515,7.496351,8.012106,2.596376,4.956142,-0.962849,3.516483,-5.572034,-1.747139,-7.871052,-4.213048,-5.787984,0.000000
4772.000000,-45.590065,39.803764,6.750503,8.477716,2.531070,5.931805,2.887031,4.632903,-5.135687,-2.092109,-6.183828,-4.081270,-4.496634,0.000000
4772.000000,-44.482841,41.234413,8.238956,10.229179,1.356858,6.664743,3.001173,2.619940,-3.949524,-1.035653,-5.621658,-4.337081,-4.527575,0.000000
4772.000000,-44.926991,41.369820,7.953012,7.614182,4.204077,5.295300,-2.426599,0.320484,-4.622217,-3.114703,-7.257216,-1.140249,-3.454533,0.000000
4772.000000,-47.606361,42.078762,7.018145,6.361466,4.311117,4.629962,-4.855603,0.765321,-2.760777,-4.524103,-5.780617,1.058294,-4.397890,0.000000
4772.000000,-48.445328,42.748116,9.715359,9.272718,0.354011,3.176403,-1.820893,0.765614,-3.136995,-3.632521,-4.581227,-1.632172,-3.095597,0.000000
4772.000000,-45.280266,41.058517,6.994216,9.984674,-2.950705,3.075632,-1.430975,3.293602,-5.847689,-5.178982,-7.697852,-2.628305,-4.818847,0.000000
4772.000000,-47.986317,40.739521,5.796790,8.699539,-0.664983,5.611082,-0.409875,2.429160,-8.815603,-5.551494,-5.966325,2.504168,-5.097931,0.000000
4772.000000,-49.598755,39.694023,7.491962,9.414000,0.829264,5.012772,0.037220,1.301993,-5.426063,-2.860047,-5.943886,0.638977,-4.954911,0.000000
4772.000000,-45.820992,40.648735,6.205011,8.229193,1.700699,5.084388,-2.363763,-0.512111,-5.697251,-4.065648,-7.863171,-4.681464,-4.917336,0.000000
4772.000000,-43.790501,41.047554,8.239210,7.321588,0.517292,4.059254,-4.314396,-2.258524,-7.915339,-4.025299,-8.622630,-5.424880,-4.307800,0.000000
4772.000000,-43.309116,39.743515,8.260996,6.500618,-1.576743,2.796401,-3.759072,-1.531203,-6.511627,-4.394597,-6.586084,-0.769570,-6.858942,0.000000
4772.000000,-43.226608,40.344025,7.154922,7.393935,-1.650458,3.495785,-2.003081,0.638850,-6.304038,-4.710220,-7.002995,0.725516,-5.022522,0.000000
4772.000000,-43.113609,40.314987,8.708011,7.922966,-1.168525,2.634811,-0.189478,-1.475946,-7.672522,-5.123959,-4.975410,-1.923442,-3.140525,0.000000
4772.000000,-44.003345,37.833183,6.648347,7.676142,1.423086,3.972456,-1.215886,-2.611841,-6.544845,-7.034268,-6.289820,-0.809200,-1.753917,0.000000
4772.000000,-44.906471,38.135956,5.788996,9.611450,4.127200,5.425936,-3.178780,-2.858644,-9.017845,-7.548601,-8.336726,-2.097219,-4.675084,0.000000
4772.000000,-45.216579,42.524269,6.718860,9.721789,1.274790,3.125840,-3.377788,1.344161,-6.672917,-5.734177,-7.776138,-2.016676,-2.550489,0.000000
4772.000000,-46.269760,41.907555,7.330397,10.018451,-1.932284,2.042744,-2.009356,4.044345,-4.707840,-6.061968,-7.544494,-1.251726,-2.386158,0.000000
4772.000000,-46.051006,39.244003,6.795327,7.356117,0.645829,4.733464,-0.767194,4.511196,-4.293556,-7.888550,-9.175200,-1.648125,-1.950613,0.000000
4772.000000,-44.490593,41.041611,8.400515,8.721334,3.240840,4.439093,-0.030915,0.880741,-6.314672,-3.435071,-5.447793,-1.440866,-2.858082,0.000000
4772.000000,-46.736244,42.392033,11.031048,8.585464,1.164273,4.966065,-0.551200,2.707168,-5.709472,-3.431281,-5.640443,-0.958714,-5.162485,0.000000
4772.000000,-46.247066,41.747856,10.556178,7.470654,-1.932855,4.498425,-2.251519,1.310701,-6.851391,-6.051197,-6.012662,-2.222858,-0.915336,0.000000
4772.000000,-46.148060,41.322662,8.771906,7.903620,-0.769524,8.310633,1.111579,-0.920890,-7.127825,-5.869821,-4.710585,-3.775572,-2.002599,0.000000
4772.000000,-45.580994,37.931335,5.510246,9.759517,0.618708,6.378796,-3.243210,-2.627072,-2.696575,-2.934795,-5.419086,-4.373538,-7.438472,0.000000
4772.000000,-45.671074,38.082890,6.307835,13.285017,2.816727,4.283150,-3.370015,0.319482,-2.175929,-4.100101,-6.242260,-1.046997,-6.713034,0.000000
4772.000000,-46.235844,39.320591,8.470287,14.356520,5.857327,5.665226,-1.958915,3.454224,-3.907312,-4.103361,-8.725423,0.371190,-5.578434,0.000000
4772.000000,-47.517391,41.786812,8.304543,11.192579,3.403849,5.634342,-1.558620,3.732578,-4.244058,-5.096104,-10.595041,-2.598039,-6.601027,0.000000
4772.000000,-47.013676,43.971382,7.933874,11.367090,2.713283,4.289867,-0.250837,1.808866,-8.695398,-4.504230,-6.934625,-3.163419,-4.594952,0.000000
4772.000000,-45.011314,46.336121,9.978157,10.439873,2.588937,4.198125,-2.059837,1.227483,-8.769972,-5.828171,-7.581434,-1.048088,-2.235686,0.000000
4772.000000,-45.161804,44.362339,11.120962,9.296349,0.160854,3.600061,-4.335283,-2.009752,-5.611695,-3.734056,-5.849142,0.773178,-3.605000,0.000000
4772.000000,-47.571796,42.427021,10.933352,10.086084,0.714932,1.747255,-2.338563,-2.096426,-5.826626,-1.004827,-8.111536,0.191153,-5.920410,0.000000
4772.000000,-47.300907,42.456833,8.285683,10.153456,1.570660,1.579041,-3.301750,-1.448668,-8.328476,-1.849040,-8.539262,-0.158265,-9.067383,0.000000
